Index,Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8,LimitCost
250,2609.065963,1265.752413,904.729453,3.886298,0.690959,-1.848660,1.023447,0.704789,0.589597
251,2607.247555,1253.827756,904.948878,3.886299,0.690959,-1.848660,1.023448,0.705010,0.589615
252,2605.428472,1241.904003,905.167936,3.886297,0.690959,-1.848660,1.023445,0.705231,0.589635
253,2603.607168,1229.979831,905.382507,3.886297,0.690959,-1.848660,1.023448,0.705128,0.589559
254,2601.786550,1218.054988,905.596660,3.886298,0.690959,-1.848660,1.023446,0.705027,0.589484
255,2599.965329,1206.130676,905.813506,3.886297,0.690959,-1.848660,1.023447,0.705333,0.589535
256,2598.144518,1194.206031,906.030344,3.886298,0.690959,-1.848660,1.023447,0.705639,0.589588
257,2596.323467,1182.284086,906.239825,3.886298,0.690959,-1.848660,1.023449,0.705742,0.589581
258,2594.502179,1170.362707,906.448914,3.886297,0.690959,-1.848660,1.023446,0.705847,0.589575
259,2592.681457,1158.437957,906.655957,3.886299,0.690959,-1.848660,1.023448,0.705861,0.589545
260,2590.860079,1146.514117,906.862610,3.886297,0.690959,-1.848660,1.023446,0.705878,0.589517
261,2589.036087,1134.590301,907.069574,3.886296,0.690959,-1.848660,1.023448,0.705979,0.589516
262,2587.213435,1122.664902,907.276510,3.886299,0.690959,-1.848660,1.023450,0.706079,0.589517
263,2585.389678,1110.741078,907.480554,3.886298,0.690959,-1.848660,1.023447,0.706184,0.589520
264,2583.566154,1098.816691,907.684989,3.886298,0.690959,-1.848660,1.023448,0.706286,0.589525
265,2581.742402,1086.892764,907.886682,3.886297,0.690959,-1.848660,1.023447,0.706491,0.589562
266,2579.918427,1074.968903,908.088763,3.886296,0.690959,-1.848660,1.023450,0.706694,0.589601
267,2578.094413,1063.047892,908.285612,3.886295,0.690959,-1.848660,1.023450,0.706695,0.589580
268,2576.271321,1051.125641,908.482435,3.886296,0.690959,-1.848660,1.023450,0.706697,0.589561
269,2574.448441,1039.200831,908.679123,3.886298,0.690959,-1.848660,1.023448,0.706899,0.589604
